21-07-2023,22,,973,237.412776,130510.6
20-07-2023,22,,1146,233.797334,153836.4
18-07-2023,22,,847,233.664928,108698.3
17-07-2023,22,,1023,233.444256,129437.5
15-07-2023,22,,1180,232.583867,152529.4
14-07-2023,22,,1189,239.413421,155842
13-07-2023,22,,842,234.003959,101259.6
08-07-2023,22,,447,223.281953,53608.5
12-07-2023,22,,929,233.971887,119717.2
11-07-2023,22,,837,234.647966,104599.6
10-07-2023,22,,1031,233.731572,127168
05-07-2023,22,,335,227.482641,43641.7
04-07-2023,22,,876,231.455293,110155.4
06-07-2023,22,,695,231.075848,92245.2
07-07-2023,22,,511,230.842661,61036
03-07-2023,22,,571,228.227799,70204.6
01-07-2023,22,,948,232.260127,116985.1
30-06-2023,22,,862,233.145882,101531.5
28-06-2023,22,,952,235.967691,114864.9
27-06-2023,22,,806,235.820352,100014.4
26-06-2023,22,,833,234.85608,98315.5
24-06-2023,22,,748,235.642091,101569.3
23-06-2023,22,,789,238.169691,105703.9
22-06-2023,22,,660,236.512538,82671.1
21-06-2023,22,,963,230.790927,124568.2
19-06-2023,22,,869,229.545833,108343.2
17-06-2023,22,,434,230.361979,53511.6
16-06-2023,22,,922,240.766716,118329.8
15-06-2023,22,,955,232.348852,115043.1
13-06-2023,22,,885,224.152216,110138.7
14-06-2023,22,,923,228.549745,117430.5
09-06-2023,22,,740,221.088073,101076.9
08-06-2023,22,,613,208.656453,77485.6
12-06-2023,22,,885,219.630532,105182
10-06-2023,22,,703,229.185658,94283.8
07-06-2023,22,,829,206.828841,106839
06-06-2023,22,,445,204.737206,56072.6
05-06-2023,22,,901,201.232305,116113.7
02-06-2023,22,,1153,199.018563,152592.7
01-06-2023,22,,937,196.623044,114447.4
31-05-2023,22,,869,198.339229,111541.7
29-05-2023,22,,854,199.060977,104787
27-05-2023,22,,995,198.778551,133422.6
30-05-2023,22,,901,198.121257,114370.6
26-05-2023,22,,686,199.039075,91726.4
25-05-2023,22,,487,199.210438,65736.9
24-05-2023,22,,1080,198.534792,139433.4
23-05-2023,22,,839,199.046091,108004.1
22-05-2023,22,,380,199.372073,50091.2
20-05-2023,22,,1029,199.826295,131489.8
18-05-2023,22,,1042,198.265108,132274.2
17-05-2023,22,,1638,199.066878,215988.9
15-05-2023,22,,1245,197.574867,154907.3
13-05-2023,22,,1144,196.937456,149328.7
12-05-2023,22,,1233,195.336978,155457
09-05-2023,22,,1190,196.709697,161688.1
11-05-2023,22,,1124,194.526062,141038.3
10-05-2023,22,,878,195.342787,118820.1
08-05-2023,22,,1064,193.310735,139494.9
06-05-2023,22,,793,194.942207,104042.7
04-05-2023,22,,1237,194.44907,160705
03-05-2023,22,,837,195.038559,107688.5
02-05-2023,22,,731,195.376297,96392.1
29-04-2023,22,,664,196.494134,87675.9
28-04-2023,22,,463,193.945913,60127.4
26-04-2023,22,,1187,195.264107,147990.7
25-04-2023,22,,1125,195.277005,144302.9
21-04-2023,22,,1085,194.924022,134854.8
20-04-2023,22,,1101,193.855743,136813.2
19-04-2023,22,,992,188.338522,130737.9
18-04-2023,22,,784,188.164656,105224.4
17-04-2023,22,,638,187.758512,84148.6
15-04-2023,22,,384,184.773203,48822.2
13-04-2023,22,,215,186.517938,28661.3
08-04-2023,22,,1111,191.230426,146432
10-04-2023,22,,825,190.348027,110680
06-04-2023,22,,1379,194.278328,184868
05-04-2023,22,,956,190.590828,125141.8
21-03-2023,22,,383,197.533065,50823.6
20-03-2023,22,,254,197.153518,33017.5
18-03-2023,22,,293,197.416219,37514.8
17-03-2023,22,,455,196.926875,59159.3
16-03-2023,22,,545,197.242211,71703.5
15-03-2023,22,,331,198.467133,41148
14-03-2023,22,,264,197.469993,33637.3
13-03-2023,22,,778,197.752069,101315.4
11-03-2023,22,,394,198.694986,48669.3
10-03-2023,22,,328,198.519717,40968.8
09-03-2023,22,,348,198.147115,44576
08-03-2023,22,,197,198.671106,25317
06-03-2023,22,,375,198.844533,47812.2
04-03-2023,22,,214,197.533225,26535.1
03-03-2023,22,,638,198.764167,82202.5
02-03-2023,22,,534,198.082026,68680.3
01-03-2023,22,,360,197.677681,45500.3
28-02-2023,22,,170,197.437296,21392.8
27-02-2023,22,,428,198.183252,54142.7
25-02-2023,22,,95,199.10158,12360.6
24-02-2023,22,,27,200,3589.9
03-04-2023,22,,792,192.207277,106870.2
29-03-2023,22,,814,195.187387,106077.3
31-03-2023,22,,825,192.152671,108211.9
28-03-2023,22,,460,193.274962,62266
27-03-2023,22,,421,196.231293,58385.9
25-03-2023,22,,656,197.917687,87587.8
24-03-2023,22,,356,198.07168,48511
23-03-2023,22,,306,198.215395,41103.5
23-03-2023,23,,578,195.228747,77116.6
24-03-2023,23,,868,197.52473,117529.4
25-03-2023,23,,780,195.449124,104677.7
27-03-2023,23,,926,194.297194,122948.6
28-03-2023,23,,971,194.043317,131726.4
31-03-2023,23,,822,189.616072,105639.7
29-03-2023,23,,805,192.958674,109682.9
01-04-2023,23,,817,192.435347,110543.9
03-04-2023,23,,710,187.260759,93303
09-03-2023,23,,27,200,3278.6
10-03-2023,23,,98,198.686925,12503.1
11-03-2023,23,,263,197.028124,32661.4
13-03-2023,23,,366,197.771079,48956.8
14-03-2023,23,,424,198.002924,55419.5
15-03-2023,23,,574,197.828205,76922.6
16-03-2023,23,,578,199.30114,75015.1
17-03-2023,23,,562,198.384534,76404.8
18-03-2023,23,,415,195.873823,56668.3
20-03-2023,23,,730,196.563026,92999.6
21-03-2023,23,,713,196.783197,96756.3
05-04-2023,23,,628,187.773077,84957.2
06-04-2023,23,,679,187.58087,89284.5
10-04-2023,23,,774,190.900539,101211.4
08-04-2023,23,,699,190.789099,92466.5
11-04-2023,23,,756,190.141752,101087.2
13-04-2023,23,,742,186.443574,99164.4
12-04-2023,23,,806,191.378689,108542.7
17-04-2023,23,,803,189.218788,100384.4
18-04-2023,23,,822,188.103971,101568.8
19-04-2023,23,,752,188.596053,95475.1
20-04-2023,23,,891,192.375045,112719.6
21-04-2023,23,,1037,194.531353,131851.5
25-04-2023,23,,916,194.142007,115949.1
26-04-2023,23,,943,195.588219,121409.4
28-04-2023,23,,974,194.220064,116577.8
27-04-2023,23,,889,196.197308,114918.5
02-05-2023,23,,887,195.064542,108486.5
03-05-2023,23,,908,196.437016,113532.9
04-05-2023,23,,1119,196.93135,140709.6
06-05-2023,23,,1212,197.035455,150484.2
08-05-2023,23,,1094,197.388202,135585.5
10-05-2023,23,,1346,199.071273,171454.9
11-05-2023,23,,1146,199.379311,146087.4
12-05-2023,23,,763,197.462599,90015.5
13-05-2023,23,,844,199.657324,105282.1
15-05-2023,23,,749,198.237225,90698.7
17-05-2023,23,,825,199.685713,102108
16-05-2023,23,,853,199.288593,105792.1
18-05-2023,23,,777,199.405111,94389.6
19-05-2023,23,,1026,199.775622,129656.1
20-05-2023,23,,1011,199.646174,128369.7
23-05-2023,23,,985,199.709574,114455.7
24-05-2023,23,,1077,199.61989,134366.9
25-05-2023,23,,740,199.663808,92928.1
30-05-2023,23,,663,199.996621,81636.6
27-05-2023,23,,576,199.917123,72599.9
29-05-2023,23,,668,199.709737,82380.5
31-05-2023,23,,759,200.072255,94770
01-06-2023,23,,550,199.939704,68134.5
02-06-2023,23,,602,199.581308,78062.1
05-06-2023,23,,714,200.313027,81223.3
03-06-2023,23,,613,199.948492,77229.5
06-06-2023,23,,783,205.281408,99467.2
07-06-2023,23,,512,207.868425,63393
08-06-2023,23,,687,209.818035,83513.1
09-06-2023,23,,414,213.252293,51594.2
14-06-2023,23,,621,224.422479,77110.2
13-06-2023,23,,538,218.063868,64247.4
15-06-2023,23,,603,227.413576,72971.1
16-06-2023,23,,623,236.550368,76074.5
17-06-2023,23,,578,236.367351,71988.8
19-06-2023,23,,753,235.04487,93263.2
21-06-2023,23,,858,234.264996,95726.5
22-06-2023,23,,493,235.943743,58887.2
23-06-2023,23,,802,239.727342,97963.6
24-06-2023,23,,622,238.850723,75930.8
26-06-2023,23,,592,235.642001,70413.8
27-06-2023,23,,622,236.692637,77324.6
28-06-2023,23,,587,234.743725,70032.2
30-06-2023,23,,857,232.998222,101545.7
01-07-2023,23,,505,229.471124,56806.4
03-07-2023,23,,918,231.964801,106957.3
07-07-2023,23,,585,236.32151,71454.2
10-07-2023,23,,567,233.855269,71458.1
11-07-2023,23,,559,226.979812,70345.9
12-07-2023,23,,608,235.040007,76922.2
08-07-2023,23,,616,230.950335,77687.8
13-07-2023,23,,666,234.113181,88391.4
14-07-2023,23,,670,231.717197,84079.6
15-07-2023,23,,752,231.17469,96657
17-07-2023,23,,1007,231.324292,130182.3
18-07-2023,23,,624,233.763668,74656.6
20-07-2023,23,,820,231.564241,100886.4
21-07-2023,23,,736,236.081757,92999.8
22-07-2023,23,,740,240.993478,94025.4
24-07-2023,23,,811,244.191889,102713.5
25-07-2023,23,,815,243.341066,105043.9
26-07-2023,23,,1077,245.594323,138365.5
27-07-2023,23,,730,247.961017,93253.9
28-07-2023,23,,509,258.007649,61701.7
31-07-2023,23,,468,257.717407,57928.2
19-07-2023,23,,791,235.654563,102758.3
01-08-2023,23,,746,254.316006,93906.6
02-08-2023,23,,856,253.630825,104625.1
03-08-2023,23,,689,259.010292,86673.1
04-08-2023,23,,918,265.723127,119904.3
05-08-2023,23,,867,264.9781,112868.7
07-08-2023,23,,877,265.803681,114049.3
08-08-2023,23,,679,263.614026,85728.7
09-08-2023,23,,890,269.031334,111753.2
10-08-2023,23,,281,267.024042,35026
11-08-2023,23,,411,275.163019,53220
12-08-2023,23,,966,271.705309,124559.4
14-08-2023,23,,1395,269.21557,182655.2
16-08-2023,23,,774,269.173258,101779.2
16-08-2023,24,,1267,262.674552,151810.5
17-08-2023,24,,1232,265.324062,152807.9
18-08-2023,24,,1328,267.217928,168120.7
14-08-2023,24,,1228,263.779414,152552.2
12-08-2023,24,,1238,265.465885,151964.9
11-08-2023,24,,1127,267.720808,136631.7
10-08-2023,24,,1043,269.589506,126475.6
