22-04-2025,26,Kandukur - I,790,105406.1,250.57,,,,,,
22-04-2025,27,Kandukur - II,710,91150.9,258.87,,,,,,
22-04-2025,28,Kaligiri,328,42164.2,253.81,,,,,,
22-04-2025,29,D.C. Palli,463,60991.7,262.69,,,,,,
22-04-2025,30,koyyalagudem,364,47340.1,279.32,,,,,,
22-04-2025,31,Vellampally-II,298,39223.1,242.9,,,,,,
22-04-2025,32,J.R. Gudem- II,230,29823.9,280.85,,,,,,
22-04-2025,33,Gopalapuram,583,73487.5,272.93,,,,,,
22-04-2025,35,Kanigiri,361,47423.1,256.79,,,,,,
23-04-2025,17,Devarapalli,504,67787.3,269.32,,,,,,
23-04-2025,18,J.R. Gudem - I,340,44499.1,281.27,,,,,,
23-04-2025,20,Ongole - I,977,126059.6,253.31,,,,,,
23-04-2025,22,Podili - I,692,87882.1,255.31,,,,,,
23-04-2025,23,Ongole - II,375,50750.1,245.63,,,,,,
23-04-2025,24,Tangutur - I,503,67803.2,255.63,,,,,,
23-04-2025,25,Kondepi,636,82130.2,258.47,,,,,,
23-04-2025,26,Kandukur - I,772,103243.3,256.74,,,,,,
23-04-2025,27,Kandukur - II,667,87869.5,255.57,,,,,,
23-04-2025,28,Kaligiri,350,44308.1,252.29,,,,,,
23-04-2025,29,D.C. Palli,425,55137.7,260.87,,,,,,
23-04-2025,30,koyyalagudem,448,58972.9,282.76,,,,,,
23-04-2025,31,Vellampally-II,369,49157.1,246.2,,,,,,
23-04-2025,32,J.R. Gudem- II,397,51323.3,277.92,,,,,,
23-04-2025,33,Gopalapuram,599,76515.4,274.98,,,,,,
23-04-2025,35,Kanigiri,496,62185.6,252.94,,,,,,
24-04-2025,17,Devarapalli,295,38633.6,270.19,,,,,,
24-04-2025,18,J.R. Gudem - I,815,107777.9,276.71,,,,,,
24-04-2025,20,Ongole - I,616,80731.3,246.64,,,,,,
24-04-2025,22,Podili - I,724,95180.7,252.99,,,,,,
24-04-2025,23,Ongole - II,479,63619.7,245.64,,,,,,
24-04-2025,24,Tangutur - I,603,79452.6,264.86,,,,,,
24-04-2025,25,Kondepi,627,79550.2,257.85,,,,,,
24-04-2025,26,Kandukur - I,671,94250.9,250.2,,,,,,
24-04-2025,27,Kandukur - II,714,91171.9,254.72,,,,,,
24-04-2025,28,Kaligiri,429,56066.7,258.62,,,,,,
24-04-2025,29,D.C. Palli,469,61235.1,256.27,,,,,,
24-04-2025,30,koyyalagudem,610,78452.3,280.68,,,,,,
24-04-2025,31,Vellampally-II,287,37711.3,241.56,,,,,,
24-04-2025,32,J.R. Gudem- II,503,66420.6,281.87,,,,,,
24-04-2025,33,Gopalapuram,507,66648.8,276.78,,,,,,
24-04-2025,35,Kanigiri,344,43658.9,253.32,,,,,,
25-04-2025,17,Devarapalli,439,58282.9,267.86,,,,,,
25-04-2025,18,J.R. Gudem - I,553,71127.2,277.3,,,,,,
25-04-2025,20,Ongole - I,726,93472.5,250.88,,,,,,
25-04-2025,22,Podili - I,667,87056.2,249.3,,,,,,
25-04-2025,23,Ongole - II,443,60082.6,244.44,,,,,,
25-04-2025,24,Tangutur - I,650,84318.2,265.81,,,,,,
25-04-2025,25,Kondepi,667,85316.2,260.11,,,,,,
25-04-2025,26,Kandukur - I,918,123538.2,266.85,,,,,,
25-04-2025,27,Kandukur - II,717,91091.6,261.47,,,,,,
25-04-2025,28,Kaligiri,343,43873.2,258.5,,,,,,
25-04-2025,29,D.C. Palli,455,58624.7,255.47,,,,,,
25-04-2025,30,koyyalagudem,436,56587.3,278.94,,,,,,
25-04-2025,31,Vellampally-II,332,44409.1,241.84,,,,,,
25-04-2025,32,J.R. Gudem- II,250,32506.3,278.83,,,,,,
25-04-2025,33,Gopalapuram,531,68403.1,274.64,,,,,,
25-04-2025,35,Kanigiri,331,44349.3,254.4,,,,,,
26-04-2025,17,Devarapalli,339,45858.8,262.79,,,,,,
26-04-2025,18,J.R. Gudem - I,713,93702.8,277.72,,,,,,
26-04-2025,20,Ongole - I,764,99443.4,249.09,,,,,,
26-04-2025,22,Podili - I,824,105633.6,250.96,,,,,,
26-04-2025,23,Ongole - II,418,55390.5,243.24,,,,,,
26-04-2025,24,Tangutur - I,600,79171.5,259.97,,,,,,
26-04-2025,25,Kondepi,752,98187.6,258.46,,,,,,
26-04-2025,26,Kandukur - I,1073,140667.3,271.35,,,,,,
26-04-2025,27,Kandukur - II,809,106801.6,260.79,,,,,,
26-04-2025,28,Kaligiri,294,37307,252.07,,,,,,
26-04-2025,29,D.C. Palli,576,74606.4,258.27,,,,,,
26-04-2025,30,koyyalagudem,403,51911.2,280.9,,,,,,
26-04-2025,31,Vellampally-II,421,54227.8,244.86,,,,,,
26-04-2025,32,J.R. Gudem- II,327,42302.1,274.85,,,,,,
26-04-2025,33,Gopalapuram,354,45742.5,276.84,,,,,,
26-04-2025,35,Kanigiri,462,58814.1,253.28,,,,,,
28-04-2025,17,Devarapalli,275,35269.2,268.61,,,,,,
28-04-2025,18,J.R. Gudem - I,756,99313.7,280.43,,,,,,
28-04-2025,20,Ongole - I,684,89198.7,253.52,,,,,,
28-04-2025,22,Podili - I,888,115362.2,248.35,,,,,,
28-04-2025,23,Ongole - II,491,62675.6,251.31,,,,,,
28-04-2025,24,Tangutur - I,610,79116.1,249.03,,,,,,
28-04-2025,25,Kondepi,900,116587.6,265.93,,,,,,
28-04-2025,26,Kandukur - I,1036,137594.7,257.74,,,,,,
28-04-2025,27,Kandukur - II,662,87863.5,259.21,,,,,,
28-04-2025,28,Kaligiri,413,54947.8,259.84,,,,,,
28-04-2025,29,D.C. Palli,691,91798,254.8,,,,,,
28-04-2025,30,koyyalagudem,351,44913.9,278.22,,,,,,
28-04-2025,31,Vellampally-II,406,52778.7,239.69,,,,,,
28-04-2025,32,J.R. Gudem- II,637,81990.2,276.09,,,,,,
28-04-2025,33,Gopalapuram,727,93546.1,277.18,,,,,,
28-04-2025,35,Kanigiri,327,41517.7,252.17,,,,,,
29-04-2025,17,Devarapalli,867,113698.7,269.53,,,,,,
29-04-2025,18,J.R. Gudem - I,865,114052.6,276.61,,,,,,
29-04-2025,20,Ongole - I,840,113522,252.27,,,,,,
29-04-2025,22,Podili - I,663,86602,246.83,,,,,,
29-04-2025,23,Ongole - II,515,69371.9,241.73,,,,,,
29-04-2025,24,Tangutur - I,549,71126.5,256.55,,,,,,
29-04-2025,25,Kondepi,765,101042.5,261.19,,,,,,
29-04-2025,26,Kandukur - I,1024,137139.2,260.23,,,,,,
29-04-2025,27,Kandukur - II,765,99798.3,257.08,,,,,,
29-04-2025,28,Kaligiri,471,60291.2,252.8,,,,,,
29-04-2025,29,D.C. Palli,589,75343.5,252.58,,,,,,
29-04-2025,30,koyyalagudem,611,76627.4,275.2,,,,,,
29-04-2025,31,Vellampally-II,231,29122.5,238.5,,,,,,
29-04-2025,32,J.R. Gudem- II,407,52786.8,272.92,,,,,,
29-04-2025,33,Gopalapuram,793,101025.4,273.65,,,,,,
29-04-2025,35,Kanigiri,432,56371.8,258.41,,,,,,
30-04-2025,17,Devarapalli,339,45867.8,262.44,,,,,,
30-04-2025,18,J.R. Gudem - I,532,66323.5,274.76,,,,,,
30-04-2025,20,Ongole - I,964,123325.4,251.44,,,,,,
30-04-2025,22,Podili - I,751,101244,247.52,,,,,,
30-04-2025,23,Ongole - II,453,60458.7,241.6,,,,,,
30-04-2025,24,Tangutur - I,649,85382.9,260.71,,,,,,
30-04-2025,25,Kondepi,771,101243.2,257.13,,,,,,
30-04-2025,26,Kandukur - I,1095,141885.7,265.28,,,,,,
30-04-2025,27,Kandukur - II,694,93154.8,260.54,,,,,,
30-04-2025,28,Kaligiri,317,38900.6,246.93,,,,,,
30-04-2025,29,D.C. Palli,387,48862.9,253.29,,,,,,
30-04-2025,30,koyyalagudem,339,43384.4,278.04,,,,,,
30-04-2025,31,Vellampally-II,204,26050.6,239.87,,,,,,
30-04-2025,32,J.R. Gudem- II,242,30853.2,275.93,,,,,,
30-04-2025,33,Gopalapuram,517,67846.9,276.33,,,,,,
02-05-2025,17,Devarapalli,678,89257,273.13,,,,,,
02-05-2025,18,J.R. Gudem - I,850,108561.3,278.21,,,,,,
02-05-2025,20,Ongole - I,801,102944,254.42,,,,,,
02-05-2025,22,Podili - I,469,62451,248.79,,,,,,
02-05-2025,23,Ongole - II,604,80113.4,246.25,,,,,,
02-05-2025,24,Tangutur - I,553,72592.3,249.11,,,,,,
02-05-2025,25,Kondepi,884,112855.1,258.33,,,,,,
02-05-2025,26,Kandukur - I,954,126892.9,265.79,,,,,,
02-05-2025,27,Kandukur - II,751,99681,265.48,,,,,,
02-05-2025,28,Kaligiri,301,38488.2,250.11,,,,,,
02-05-2025,29,D.C. Palli,545,70525,257.76,,,,,,
02-05-2025,30,koyyalagudem,512,65287.4,276.86,,,,,,
02-05-2025,31,Vellampally-II,500,62320.6,246.62,,,,,,
02-05-2025,32,J.R. Gudem- II,775,99246.1,276.49,,,,,,
02-05-2025,33,Gopalapuram,653,83910.8,274.09,,,,,,
02-05-2025,35,Kanigiri,423,51923.1,242.27,,,,,,
03-05-2025,17,Devarapalli,362,47534.4,264.06,,,,,,
03-05-2025,18,J.R. Gudem - I,510,65896.8,279.54,,,,,,
03-05-2025,20,Ongole - I,910,116449.2,250.17,,,,,,
03-05-2025,22,Podili - I,511,67791.9,247.01,,,,,,
03-05-2025,23,Ongole - II,489,65222,238.55,,,,,,
03-05-2025,24,Tangutur - I,629,82597.5,259.94,,,,,,
03-05-2025,25,Kondepi,893,113778.1,266.92,,,,,,
03-05-2025,26,Kandukur - I,996,128212.8,264.14,,,,,,
03-05-2025,27,Kandukur - II,645,86343.3,256.4,,,,,,
03-05-2025,28,Kaligiri,260,33491.9,254.97,,,,,,
03-05-2025,29,D.C. Palli,534,68365.9,251.01,,,,,,
03-05-2025,30,koyyalagudem,623,80118.6,275.47,,,,,,
03-05-2025,31,Vellampally-II,280,36263.9,241.37,,,,,,
03-05-2025,32,J.R. Gudem- II,737,94356.5,274.7,,,,,,
03-05-2025,33,Gopalapuram,631,79641.6,275.3,,,,,,
03-05-2025,35,Kanigiri,375,47271.4,259.51,,,,,,
05-05-2025,17,Devarapalli,739,98338.6,269.5,,,,,,
05-05-2025,18,J.R. Gudem - I,868,114126.6,271.35,,,,,,
05-05-2025,20,Ongole - I,789,101033.5,251.71,,,,,,
05-05-2025,22,Podili - I,422,58916.8,243.35,,,,,,
05-05-2025,23,Ongole - II,569,74872.6,246.39,,,,,,
05-05-2025,24,Tangutur - I,457,58086.8,255.36,,,,,,
05-05-2025,25,Kondepi,873,111554.2,259.65,,,,,,
05-05-2025,26,Kandukur - I,830,112270.9,256.66,,,,,,
05-05-2025,27,Kandukur - II,703,90521.8,259.05,,,,,,
05-05-2025,28,Kaligiri,282,35849.6,254.39,,,,,,
05-05-2025,29,D.C. Palli,544,70193.6,251.2,,,,,,
05-05-2025,30,koyyalagudem,382,48826.6,277.61,,,,,,
05-05-2025,31,Vellampally-II,396,51588.3,242.61,,,,,,
05-05-2025,32,J.R. Gudem- II,394,51234.7,270.46,,,,,,
05-05-2025,33,Gopalapuram,598,76698,274.34,,,,,,
05-05-2025,35,Kanigiri,479,63254,258.58,,,,,,
06-05-2025,17,Devarapalli,436,55918.9,267.99,,,,,,
06-05-2025,18,J.R. Gudem - I,444,55365.2,272.46,,,,,,
06-05-2025,20,Ongole - I,730,95020.1,243.33,,,,,,
06-05-2025,22,Podili - I,289,38993.4,236.67,,,,,,
06-05-2025,23,Ongole - II,471,63495.6,242.72,,,,,,
06-05-2025,24,Tangutur - I,616,81668.2,254.03,,,,,,
06-05-2025,25,Kondepi,946,119424.4,259.3,,,,,,
06-05-2025,26,Kandukur - I,597,77495.5,253.91,,,,,,
06-05-2025,27,Kandukur - II,761,100428.6,259.81,,,,,,
06-05-2025,28,Kaligiri,277,34238.9,245.39,,,,,,
06-05-2025,29,D.C. Palli,442,56180.7,255.32,,,,,,
06-05-2025,30,koyyalagudem,606,75933.1,276.97,,,,,,
06-05-2025,31,Vellampally-II,381,49593.2,244.48,,,,,,
06-05-2025,32,J.R. Gudem- II,382,48743,277.46,,,,,,
06-05-2025,33,Gopalapuram,857,109374.3,274.98,,,,,,
06-05-2025,35,Kanigiri,525,66780.9,255.74,,,,,,
07-05-2025,17,Devarapalli,552,73564.3,266.63,,,,,,
07-05-2025,18,J.R. Gudem - I,801,100020.4,274.19,,,,,,
07-05-2025,20,Ongole - I,598,80543.7,249.98,,,,,,
07-05-2025,22,Podili - I,742,94379.3,246.18,,,,,,
07-05-2025,23,Ongole - II,478,64424.3,245.67,,,,,,
07-05-2025,24,Tangutur - I,576,74958.5,250.39,,,,,,
07-05-2025,25,Kondepi,839,107675.1,252.75,,,,,,
07-05-2025,26,Kandukur - I,619,82887.4,253.57,,,,,,
07-05-2025,27,Kandukur - II,666,86453.2,255.5,,,,,,
07-05-2025,28,Kaligiri,223,28829,256.83,,,,,,
07-05-2025,29,D.C. Palli,428,55555.8,256.69,,,,,,
07-05-2025,30,koyyalagudem,512,64862,278.05,,,,,,
07-05-2025,31,Vellampally-II,339,44335,236.42,,,,,,
07-05-2025,32,J.R. Gudem- II,719,91065.3,276.68,,,,,,
07-05-2025,33,Gopalapuram,557,70176.9,273.77,,,,,,
07-05-2025,35,Kanigiri,395,50846.3,252.27,,,,,,
08-05-2025,17,Devarapalli,540,70846,268.68,,,,,,
08-05-2025,18,J.R. Gudem - I,724,93572.9,274.77,,,,,,
08-05-2025,20,Ongole - I,1015,131224.9,247.62,,,,,,
08-05-2025,22,Podili - I,788,103148.8,241.55,,,,,,
08-05-2025,23,Ongole - II,514,64987.7,251.15,,,,,,
08-05-2025,24,Tangutur - I,550,73150.6,242.41,,,,,,
08-05-2025,25,Kondepi,981,125332.8,254.06,,,,,,
08-05-2025,26,Kandukur - I,822,111634.8,262.75,,,,,,
08-05-2025,27,Kandukur - II,641,83422.3,257.37,,,,,,
08-05-2025,28,Kaligiri,287,36534.3,258.28,,,,,,
08-05-2025,29,D.C. Palli,533,70126.2,249.69,,,,,,
08-05-2025,30,koyyalagudem,354,44869.3,272.66,,,,,,
08-05-2025,31,Vellampally-II,320,42076.7,242.57,,,,,,
08-05-2025,32,J.R. Gudem- II,751,97359.1,270.44,,,,,,
08-05-2025,33,Gopalapuram,752,96933.7,275.58,,,,,,
08-05-2025,35,Kanigiri,310,41498.1,252.29,,,,,,
09-05-2025,17,Devarapalli,338,44662,271.33,,,,,,
09-05-2025,18,J.R. Gudem - I,553,71625.8,276.02,,,,,,
09-05-2025,20,Ongole - I,733,94276.8,229.65,,,,,,
09-05-2025,22,Podili - I,548,72099.3,239.01,,,,,,
09-05-2025,23,Ongole - II,442,58953.5,236.39,,,,,,
09-05-2025,24,Tangutur - I,592,77809.4,259.96,,,,,,
09-05-2025,25,Kondepi,949,122810,253.04,,,,,,
09-05-2025,26,Kandukur - I,708,98241,252.98,,,,,,
09-05-2025,27,Kandukur - II,540,69330.8,259.57,,,,,,
09-05-2025,28,Kaligiri,291,37078.9,249.04,,,,,,
09-05-2025,29,D.C. Palli,530,68140.7,256.9,,,,,,
09-05-2025,30,koyyalagudem,347,44573.4,280.79,,,,,,
09-05-2025,31,Vellampally-II,349,45335.1,237.51,,,,,,
09-05-2025,32,J.R. Gudem- II,217,27948.5,274.99,,,,,,
09-05-2025,33,Gopalapuram,503,64799.4,270.83,,,,,,
09-05-2025,35,Kanigiri,467,59206.3,252.14,,,,,,
10-05-2025,17,Devarapalli,354,46665.8,264.62,,,,,,
10-05-2025,18,J.R. Gudem - I,631,81356,274.34,,,,,,
10-05-2025,20,Ongole - I,721,93996.8,239.01,,,,,,
10-05-2025,22,Podili - I,344,43772.6,245.53,,,,,,
10-05-2025,23,Ongole - II,394,51929.6,229.05,,,,,,
10-05-2025,24,Tangutur - I,571,74567.6,248.85,,,,,,
10-05-2025,25,Kondepi,965,121057.7,251.27,,,,,,
10-05-2025,26,Kandukur - I,815,110899.7,257.33,,,,,,
10-05-2025,27,Kandukur - II,660,86538.8,244.22,,,,,,
10-05-2025,28,Kaligiri,309,37917.2,247.81,,,,,,
10-05-2025,29,D.C. Palli,348,43101,251.84,,,,,,
10-05-2025,30,koyyalagudem,444,56633.1,278.14,,,,,,
10-05-2025,31,Vellampally-II,564,70552.3,237.07,,,,,,
10-05-2025,32,J.R. Gudem- II,422,54257.9,271.36,,,,,,
10-05-2025,33,Gopalapuram,390,49994.9,270.94,,,,,,
10-05-2025,35,Kanigiri,274,35552.8,250.15,,,,,,
13-05-2025,17,Devarapalli,423,56526.2,261.94,,,,,,
13-05-2025,18,J.R. Gudem - I,735,92027.2,275.35,,,,,,
13-05-2025,20,Ongole - I,686,89176,239.16,,,,,,
13-05-2025,22,Podili - I,525,66397.7,244.98,,,,,,
13-05-2025,23,Ongole - II,577,76100.5,242.58,,,,,,
13-05-2025,24,Tangutur - I,705,91934.5,250.48,,,,,,
13-05-2025,25,Kondepi,902,116081.2,242.17,,,,,,
13-05-2025,26,Kandukur - I,958,125624.2,258.22,,,,,,
13-05-2025,27,Kandukur - II,420,53945,248.33,,,,,,
13-05-2025,28,Kaligiri,276,35210.3,248.41,,,,,,
13-05-2025,29,D.C. Palli,366,47785.2,250.7,,,,,,
13-05-2025,30,koyyalagudem,458,58643.7,273.19,,,,,,
13-05-2025,31,Vellampally-II,363,44859.3,233.11,,,,,,
13-05-2025,32,J.R. Gudem- II,327,41138.7,274.33,,,,,,
13-05-2025,33,Gopalapuram,662,84300,270.9,,,,,,
13-05-2025,35,Kanigiri,410,53708.8,247.29,,,,,,
14-05-2025,17,Devarapalli,352,46655.6,266.73,,,,,,
14-05-2025,18,J.R. Gudem - I,811,105322.9,277.41,,,,,,
14-05-2025,20,Ongole - I,673,86333.5,245.08,,,,,,
14-05-2025,22,Podili - I,847,109729.7,236.91,,,,,,
14-05-2025,23,Ongole - II,370,48109.6,236.35,,,,,,
14-05-2025,24,Tangutur - I,730,94651.8,234.15,,,,,,
14-05-2025,25,Kondepi,885,115493.3,245.14,,,,,,
14-05-2025,26,Kandukur - I,668,87948.9,244.61,,,,,,
14-05-2025,27,Kandukur - II,480,60389.9,251.48,,,,,,
14-05-2025,28,Kaligiri,264,33511.6,248.21,,,,,,
14-05-2025,29,D.C. Palli,390,50812.7,247.8,,,,,,
14-05-2025,30,koyyalagudem,642,81780.4,273.41,,,,,,
14-05-2025,31,Vellampally-II,301,38691.1,232,,,,,,
14-05-2025,32,J.R. Gudem- II,384,48776.1,270.05,,,,,,
14-05-2025,33,Gopalapuram,820,104802.7,276.44,,,,,,
14-05-2025,35,Kanigiri,316,39846.3,243.15,,,,,,
15-05-2025,17,Devarapalli,236,31023.1,261.37,,,,,,
15-05-2025,18,J.R. Gudem - I,685,88317.9,276.15,,,,,,
15-05-2025,20,Ongole - I,761,101421.9,240.09,,,,,,
15-05-2025,22,Podili - I,678,88243.5,230.1,,,,,,
15-05-2025,23,Ongole - II,480,62796.3,242.85,,,,,,
15-05-2025,24,Tangutur - I,533,67387.1,239.64,,,,,,
15-05-2025,25,Kondepi,1129,145854.2,255.8,,,,,,
15-05-2025,26,Kandukur - I,927,125086.6,238.55,,,,,,
15-05-2025,27,Kandukur - II,540,71033.4,253.63,,,,,,
15-05-2025,28,Kaligiri,234,29840.3,246.05,,,,,,
15-05-2025,29,D.C. Palli,388,49846.7,247.89,,,,,,
15-05-2025,30,koyyalagudem,163,21207.3,273.57,,,,,,
15-05-2025,31,Vellampally-II,246,31928.5,239.84,,,,,,
15-05-2025,32,J.R. Gudem- II,691,86908.2,276.69,,,,,,
15-05-2025,33,Gopalapuram,584,74488.3,273.5,,,,,,
15-05-2025,35,Kanigiri,333,43911.2,240.68,,,,,,
16-05-2025,17,Devarapalli,410,54805.2,259.05,,,,,,
16-05-2025,18,J.R. Gudem - I,801,103154.7,278.98,,,,,,
16-05-2025,20,Ongole - I,901,115852.9,248.51,,,,,,
16-05-2025,22,Podili - I,379,50782.9,233.99,,,,,,
16-05-2025,23,Ongole - II,540,72049.9,239.63,,,,,,
16-05-2025,24,Tangutur - I,714,94099.2,244.75,,,,,,
16-05-2025,25,Kondepi,896,118498.8,252,,,,,,
16-05-2025,26,Kandukur - I,482,61968.6,246.99,,,,,,
16-05-2025,27,Kandukur - II,418,56701.4,252.81,,,,,,
16-05-2025,28,Kaligiri,266,33849.3,248.34,,,,,,
16-05-2025,29,D.C. Palli,423,54416.3,251.11,,,,,,
16-05-2025,30,koyyalagudem,292,37325.9,278.87,,,,,,
16-05-2025,31,Vellampally-II,270,35127.9,229.13,,,,,,
16-05-2025,32,J.R. Gudem- II,545,69685,274.59,,,,,,
16-05-2025,33,Gopalapuram,384,49274.2,277.82,,,,,,
16-05-2025,35,Kanigiri,346,44717,244.45,,,,,,
17-05-2025,17,Devarapalli,257,34739.2,262.47,,,,,,
17-05-2025,18,J.R. Gudem - I,496,61606.2,277.74,,,,,,
17-05-2025,20,Ongole - I,649,84070.2,245.13,,,,,,
17-05-2025,22,Podili - I,427,55824.4,232.15,,,,,,
17-05-2025,23,Ongole - II,485,65119.7,237.66,,,,,,
17-05-2025,24,Tangutur - I,582,78116,242.53,,,,,,
17-05-2025,25,Kondepi,531,66936.2,239.39,,,,,,
17-05-2025,26,Kandukur - I,433,56580.3,241.43,,,,,,
17-05-2025,27,Kandukur - II,564,73803.4,239.89,,,,,,
17-05-2025,28,Kaligiri,279,36173.5,249.07,,,,,,
17-05-2025,29,D.C. Palli,401,52530.2,251.03,,,,,,
17-05-2025,30,koyyalagudem,180,22426.1,275.82,,,,,,
17-05-2025,31,Vellampally-II,316,42281.6,231.05,,,,,,
17-05-2025,32,J.R. Gudem- II,470,60769.7,268.75,,,,,,
17-05-2025,33,Gopalapuram,412,52354.6,275.71,,,,,,
17-05-2025,35,Kanigiri,325,41539.5,237.41,,,,,,
19-05-2025,17,Devarapalli,292,39608.4,267.83,,,,,,
19-05-2025,18,J.R. Gudem - I,301,37582.5,276.82,,,,,,
19-05-2025,20,Ongole - I,631,81403.4,240.46,,,,,,
19-05-2025,22,Podili - I,585,77384.8,230.34,,,,,,
19-05-2025,23,Ongole - II,475,60017.2,243.95,,,,,,
19-05-2025,24,Tangutur - I,607,79086.3,246.45,,,,,,
19-05-2025,25,Kondepi,573,74021.8,241.68,,,,,,
19-05-2025,26,Kandukur - I,468,61870.9,255.88,,,,,,
19-05-2025,27,Kandukur - II,530,72774.2,250.24,,,,,,
19-05-2025,28,Kaligiri,314,41140.5,248.64,,,,,,
19-05-2025,29,D.C. Palli,397,52273.7,250.84,,,,,,
19-05-2025,30,koyyalagudem,563,72756,279.42,,,,,,
19-05-2025,31,Vellampally-II,424,56015.4,241.77,,,,,,
19-05-2025,32,J.R. Gudem- II,525,68890.3,275.65,,,,,,
19-05-2025,33,Gopalapuram,208,26747.4,276.22,,,,,,
19-05-2025,35,Kanigiri,298,37793.2,240.61,,,,,,
20-05-2025,17,Devarapalli,374,50108.6,260.49,,,,,,
20-05-2025,18,J.R. Gudem - I,786,102135.9,275.35,,,,,,
20-05-2025,20,Ongole - I,467,60970.3,251.4,,,,,,
20-05-2025,22,Podili - I,485,63426.4,236.88,,,,,,
20-05-2025,23,Ongole - II,310,42453.9,238.06,,,,,,
20-05-2025,24,Tangutur - I,362,47423,241.2,,,,,,
20-05-2025,25,Kondepi,585,75602.7,254.62,,,,,,
20-05-2025,26,Kandukur - I,434,57091.8,248.88,,,,,,
20-05-2025,27,Kandukur - II,478,64377.6,243.24,,,,,,
20-05-2025,28,Kaligiri,317,41207.2,246.88,,,,,,
20-05-2025,29,D.C. Palli,465,61182.7,256.55,,,,,,
20-05-2025,30,koyyalagudem,620,78521.9,276.84,,,,,,
20-05-2025,31,Vellampally-II,431,57268.9,241.75,,,,,,
20-05-2025,32,J.R. Gudem- II,426,55114.5,277.75,,,,,,
20-05-2025,33,Gopalapuram,582,75571,276.53,,,,,,
20-05-2025,35,Kanigiri,273,36472.9,239.67,,,,,,
21-05-2025,17,Devarapalli,311,41105.2,268.28,,,,,,
21-05-2025,18,J.R. Gudem - I,332,42690,277.21,,,,,,
21-05-2025,20,Ongole - I,466,61766.9,258.61,,,,,,
21-05-2025,22,Podili - I,550,76610,236.65,,,,,,
21-05-2025,23,Ongole - II,436,58318.1,235.26,,,,,,
21-05-2025,24,Tangutur - I,463,60064.8,236.95,,,,,,
21-05-2025,25,Kondepi,562,72569.9,264.31,,,,,,
21-05-2025,26,Kandukur - I,463,61055.2,241.51,,,,,,
21-05-2025,27,Kandukur - II,297,40719,229.71,,,,,,
21-05-2025,28,Kaligiri,407,51519.5,244.93,,,,,,
21-05-2025,29,D.C. Palli,216,26805.7,247.43,,,,,,
21-05-2025,30,koyyalagudem,309,38460.5,279.26,,,,,,
21-05-2025,31,Vellampally-II,312,40630.9,244.03,,,,,,
21-05-2025,32,J.R. Gudem- II,522,67817.7,273.44,,,,,,
21-05-2025,33,Gopalapuram,469,59404.8,276.13,,,,,,
21-05-2025,35,Kanigiri,331,42448.1,246.63,,,,,,
22-05-2025,17,Devarapalli,378,50533.7,258.91,,,,,,
22-05-2025,18,J.R. Gudem - I,433,56343.9,275.43,,,,,,
22-05-2025,20,Ongole - I,428,58882.3,257.38,,,,,,
22-05-2025,22,Podili - I,363,49027.4,220.55,,,,,,
22-05-2025,23,Ongole - II,515,69452.3,250.09,,,,,,
22-05-2025,24,Tangutur - I,349,44739.3,239.66,,,,,,
22-05-2025,25,Kondepi,502,62217,255.91,,,,,,
22-05-2025,26,Kandukur - I,579,74499.6,246.25,,,,,,
22-05-2025,27,Kandukur - II,480,63365,242.41,,,,,,
22-05-2025,28,Kaligiri,427,54138.7,251.19,,,,,,
22-05-2025,29,D.C. Palli,341,44654.3,242.61,,,,,,
22-05-2025,30,koyyalagudem,191,24488.5,278.7,,,,,,
22-05-2025,31,Vellampally-II,344,45419.5,232.14,,,,,,
22-05-2025,32,J.R. Gudem- II,346,44859.6,278.8,,,,,,
22-05-2025,33,Gopalapuram,347,45054.1,274.69,,,,,,
22-05-2025,35,Kanigiri,258,34167.3,241.57,,,,,,
23-05-2025,17,Devarapalli,537,72587.5,259.75,,,,,,
23-05-2025,18,J.R. Gudem - I,619,78039.5,273.43,,,,,,
23-05-2025,20,Ongole - I,600,79516.3,237.87,,,,,,
23-05-2025,22,Podili - I,746,94773.2,234.89,,,,,,
23-05-2025,23,Ongole - II,489,66855.9,251.63,,,,,,
23-05-2025,24,Tangutur - I,293,39066.7,237.21,,,,,,
23-05-2025,25,Kondepi,711,92081,255.13,,,,,,
23-05-2025,26,Kandukur - I,547,74998.3,245.87,,,,,,
23-05-2025,27,Kandukur - II,482,65027,248.93,,,,,,
23-05-2025,28,Kaligiri,346,43519.6,246.48,,,,,,
23-05-2025,29,D.C. Palli,307,40370.9,246.71,,,,,,
23-05-2025,30,koyyalagudem,516,65291.5,275.2,,,,,,
23-05-2025,31,Vellampally-II,366,46068.9,238.6,,,,,,
23-05-2025,32,J.R. Gudem- II,310,39620,269.37,,,,,,
23-05-2025,33,Gopalapuram,458,59353,272.4,,,,,,
23-05-2025,35,Kanigiri,309,40538.8,244.26,,,,,,
24-05-2025,17,Devarapalli,408,54130.1,268.38,,,,,,
24-05-2025,18,J.R. Gudem - I,522,67810.2,275.48,,,,,,
24-05-2025,20,Ongole - I,449,57772.2,233.44,,,,,,
24-05-2025,22,Podili - I,823,107198,230.48,,,,,,
24-05-2025,23,Ongole - II,513,67778.8,249.7,,,,,,
24-05-2025,24,Tangutur - I,382,49838.2,247.35,,,,,,
24-05-2025,25,Kondepi,574,75016.6,255.06,,,,,,
24-05-2025,26,Kandukur - I,384,51134.5,250.76,,,,,,
